%Time	%Bend 1	%Bend 2	%Bend 3	%Bend 4	%Bend 5	%Bend 6	%Bend 7	%Bend 8	%Bend 9	%Bend 10	%Bend 11	
4.0222	-12.0948	-2.4263	19.0333	34.0052	29.7596	7.2018	-26.2998	-39.4725	-18.4349	-28.4127	-43.1524	
4.0774	-20.9381	8.5377e-07	18.2288	37.9936	30.4111	-2.2457	-31.1206	-35.0383	-19.258	-36.9615	-32.6249	
4.1334	-24.4845	-3.5436	11.5237	30.6	27.6849	22.8002	-19.2476	-30.3027	-31.0092	-18.2703	-33.471	
4.1875	-21.5226	-9.4412	8.7974	30.7355	28.3008	25.71	-19.8038	-28.0725	-33.618	-15.7808	-33.6079	
4.2442	-18.9144	-14.7036	6.1344	30.7355	30.9638	23.1986	-13.4162	-31.9488	-33.618	-12.0494	-37.3393	
4.4746	-16.1261	-37.1847	-14.7036	9.4412	41.151	30.8119	2.375	-15.9454	-34.2157	-22.0942	-30.0571	
4.5906	-13.6576	-44.6351	-15.0685	9.4412	41.151	27.0239	7.4591	-17.2415	-30.9638	-29.9816	-19.4349	
4.646	-20.8729	-44.2883	-20.1517	11.3099	39.3824	28.8162	6.783	-14.0978	-32.8114	-30.7355	-20.5789	
4.7016	-27.6849	-45.7514	-20.1073	6.1344	38.5007	30.7932	8.3508	-10.0393	-31.6161	-33.3263	-17.615	
4.7557	-30.5663	-48.8141	-22.8337	6.1344	31.4428	34.0705	12.1313	-8.3508	-26.0296	-37.3493	-24.2651	
4.8131	-31.8332	-46.8841	-27.512	1.5766	31.5348	35.5377	14.0978	-3.8506	-29.3362	-35.8886	-29.1481	
4.8685	-13.9432	-50.5993	-25.0006	-0.93481	31.5348	35.665	13.9705	-4.6355	-27.2553	-37.1847	-26.9193	
4.9236	-0.52644	-45.6316	-27.8208	-0.93481	31.5348	35.5377	14.0978	-4.6355	-29.7449	-35.0958	-28.7474	
4.9789	9.5895	-43.9981	-31.0092	0.93481	30.6	35.5377	14.0978	-4.6355	-30.9638	-33.8769	-24.9727	
5.0347	12.9909	-41.2847	-30.6	-0.93481	31.5348	35.5377	14.0978	-4.6355	-30.9638	-33.8769	-28.7474	
5.0906	9.4922	-39.2176	-30.6	-0.93481	31.5348	35.5377	14.0978	-4.6355	-30.9638	-36.6561	-23.7394	
5.1449	5.7254	-37.5136	-32.6825	-0.93481	31.5348	35.5377	14.0978	-4.6355	-27.2553	-42.4471	-21.6569	
5.2018	1.7135	-37.135	-32.6825	-0.93481	31.5348	35.5377	13.0838	-2.8367	-29.3362	-41.7948	-15.7908	
5.2559	9.1879	-37.135	-32.6825	-0.93481	31.5348	35.5377	13.0838	-2.8367	-29.3362	-41.7948	-15.7908	
